work_year,experience_level,employment_type,job_title,salary_currency,salary_in_usd,employee_residence,work_setting,company_location,company_size,job_category
2023,Senior,Full-time,Data Analyst,USD,175000,Canada,Remote,Canada,M,Data Analysis
2023,Senior,Full-time,Data Analyst,USD,135000,Canada,Remote,Canada,M,Data Analysis
2023,Entry-level,Full-time,Data Engineer,USD,85000,United States,In-person,United States,M,Data Engineering
2023,Entry-level,Full-time,Data Engineer,USD,65000,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Machine Learning Engineer,USD,257000,United States,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,Machine Learning Engineer,USD,147000,United States,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,Data Engineer,USD,222000,United States,Remote,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,USD,175000,United States,Remote,United States,M,Data Engineering
2023,Senior,Full-time,Data Scientist,USD,203000,United States,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,USD,133200,United States,Remote,United States,M,Data Science and Research
2023,Entry-level,Full-time,Applied Scientist,USD,213660,United States,In-person,United States,L,Data Science and Research
2023,Entry-level,Full-time,Applied Scientist,USD,130760,United States,In-person,United States,L,Data Science and Research
2023,Senior,Full-time,Data Engineer,USD,221000,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,USD,147000,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Quality Analyst,USD,100000,United States,In-person,United States,M,Data Quality and Operations
2023,Senior,Full-time,Data Quality Analyst,USD,80000,United States,In-person,United States,M,Data Quality and Operations
2023,Senior,Full-time,Data Scientist,USD,185900,United States,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,USD,129300,United States,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,USD,238000,United States,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,USD,156000,United States,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Machine Learning Engineer,USD,304000,United States,Remote,United States,M,Machine Learning and AI
2023,Senior,Full-time,Machine Learning Engineer,USD,199000,United States,Remote,United States,M,Machine Learning and AI
2023,Mid-level,Full-time,Big Data Engineer,EUR,48585,Spain,Remote,Spain,M,Data Engineering
2023,Senior,Full-time,Data Engineer,USD,150000,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,USD,130000,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Scientist,USD,140000,United States,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,USD,110000,United States,Remote,United States,M,Data Science and Research
2023,Mid-level,Full-time,Data Analyst,USD,90000,United States,In-person,United States,M,Data Analysis
2023,Mid-level,Full-time,Data Analyst,USD,75000,United States,In-person,United States,M,Data Analysis
2023,Mid-level,Full-time,Research Scientist,GBP,198340,United Kingdom,In-person,United Kingdom,M,Data Science and Research
2023,Mid-level,Full-time,Research Scientist,GBP,104055,United Kingdom,In-person,United Kingdom,M,Data Science and Research
2023,Senior,Full-time,Data Engineer,USD,240000,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,USD,183600,United States,In-person,United States,M,Data Engineering
2023,Mid-level,Full-time,Data Specialist,USD,130000,United States,In-person,United States,M,Data Management and Strategy
2023,Mid-level,Full-time,Data Specialist,USD,80000,United States,In-person,United States,M,Data Management and Strategy
2023,Senior,Full-time,Data Engineer,USD,250000,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,USD,150000,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Analytics Manager,USD,160000,United States,Remote,United States,M,Leadership and Management
2023,Senior,Full-time,Data Analytics Manager,USD,120000,United States,Remote,United States,M,Leadership and Management
2023,Senior,Full-time,Machine Learning Engineer,USD,289076,United States,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,Machine Learning Engineer,USD,202353,United States,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,Data Engineer,USD,145000,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,USD,120000,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Analyst,USD,155000,United States,In-person,United States,M,Data Analysis
2023,Senior,Full-time,Data Analyst,USD,106000,United States,In-person,United States,M,Data Analysis
2023,Senior,Full-time,Data Engineer,USD,200000,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,USD,160000,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Scientist,USD,157750,United States,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,USD,104650,United States,Remote,United States,M,Data Science and Research
2023,Mid-level,Full-time,Data Scientist,USD,180000,United States,Remote,United States,M,Data Science and Research
2023,Mid-level,Full-time,Data Scientist,USD,140000,United States,Remote,United States,M,Data Science and Research
2023,Executive,Full-time,Data Scientist,USD,200000,United States,In-person,United States,M,Data Science and Research
2023,Executive,Full-time,Data Scientist,USD,145000,United States,In-person,United States,M,Data Science and Research
2023,Mid-level,Full-time,Lead Data Analyst,USD,68000,United States,In-person,United States,L,Data Analysis
2023,Entry-level,Full-time,BI Data Engineer,USD,60000,United States,Remote,United States,M,Data Engineering
2023,Senior,Full-time,Data Scientist,EUR,48585,Spain,In-person,Spain,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,EUR,38868,Spain,In-person,Spain,M,Data Science and Research
2023,Entry-level,Full-time,Data Engineer,USD,85000,United States,In-person,United States,M,Data Engineering
2023,Entry-level,Full-time,Data Engineer,USD,65000,United States,In-person,United States,M,Data Engineering
2023,Mid-level,Full-time,Data Engineer,USD,125000,United States,In-person,United States,M,Data Engineering
2023,Mid-level,Full-time,Data Engineer,USD,90000,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Analyst,USD,105000,United States,Remote,United States,M,Data Analysis
2023,Senior,Full-time,Data Analyst,USD,90000,United States,Remote,United States,M,Data Analysis
2023,Senior,Full-time,Analytics Engineer,USD,179820,United States,In-person,United States,M,Leadership and Management
2023,Senior,Full-time,Analytics Engineer,USD,143860,United States,In-person,United States,M,Leadership and Management
2023,Senior,Full-time,Data Analyst,USD,135000,United States,In-person,United States,M,Data Analysis
2023,Senior,Full-time,Data Analyst,USD,105500,United States,In-person,United States,M,Data Analysis
2023,Entry-level,Full-time,Research Engineer,USD,155000,United States,In-person,United States,M,Data Science and Research
2023,Entry-level,Full-time,Research Engineer,USD,125000,United States,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Machine Learning Engineer,USD,241000,United States,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,Machine Learning Engineer,USD,181000,United States,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,Data Scientist,USD,252000,United States,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,USD,154000,United States,In-person,United States,M,Data Science and Research
2023,Executive,Full-time,Data Architect,USD,180000,United States,In-person,United States,M,Data Architecture and Modeling
2023,Executive,Full-time,Data Architect,USD,155000,United States,In-person,United States,M,Data Architecture and Modeling
2023,Senior,Full-time,Data Scientist,USD,191765,United States,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,USD,134236,United States,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,USD,175000,United States,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,USD,145000,United States,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,USD,237000,United States,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,USD,145000,United States,Remote,United States,M,Data Science and Research
2023,Entry-level,Full-time,Research Engineer,USD,155000,United States,In-person,United States,M,Data Science and Research
2023,Entry-level,Full-time,Research Engineer,USD,125000,United States,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Analyst,USD,80000,United States,In-person,United States,M,Data Analysis
2023,Senior,Full-time,Data Analyst,USD,70000,United States,In-person,United States,M,Data Analysis
2023,Senior,Full-time,Data Engineer,USD,146000,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,USD,75000,United States,In-person,United States,M,Data Engineering
2023,Entry-level,Full-time,Data Analyst,USD,64200,United States,Remote,United States,M,Data Analysis
2023,Entry-level,Full-time,Data Analyst,USD,56100,United States,Remote,United States,M,Data Analysis
2023,Senior,Full-time,Machine Learning Engineer,USD,170000,United States,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,Machine Learning Engineer,USD,130000,United States,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,Data Analyst,USD,208450,United States,Remote,United States,M,Data Analysis
2023,Senior,Full-time,Data Analyst,USD,170550,United States,Remote,United States,M,Data Analysis
2023,Senior,Full-time,Machine Learning Engineer,USD,125000,United States,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,Machine Learning Engineer,USD,100000,United States,In-person,United States,M,Machine Learning and AI
2023,Mid-level,Full-time,Data Manager,USD,135000,United States,In-person,United States,M,Leadership and Management
2023,Mid-level,Full-time,Data Manager,USD,120000,United States,In-person,United States,M,Leadership and Management
2023,Senior,Full-time,Data Scientist,USD,200000,United States,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,USD,170000,United States,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,USD,171250,Ireland,In-person,Ireland,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,USD,113750,Ireland,In-person,Ireland,M,Data Science and Research
2023,Senior,Full-time,Applied Scientist,USD,222200,United States,In-person,United States,L,Data Science and Research
2023,Senior,Full-time,Applied Scientist,USD,136000,United States,In-person,United States,L,Data Science and Research
2023,Senior,Full-time,Applied Scientist,USD,260000,United States,In-person,United States,L,Data Science and Research
2023,Senior,Full-time,Applied Scientist,USD,136000,United States,In-person,United States,L,Data Science and Research
2023,Senior,Full-time,Data Analyst,USD,153600,United States,In-person,United States,M,Data Analysis
2023,Senior,Full-time,Data Analyst,USD,100500,United States,In-person,United States,M,Data Analysis
2023,Senior,Full-time,Applied Scientist,USD,205000,United States,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Applied Scientist,USD,184000,United States,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Machine Learning Engineer,USD,115000,Canada,Remote,Canada,M,Machine Learning and AI
2023,Senior,Full-time,Machine Learning Engineer,USD,95000,Canada,Remote,Canada,M,Machine Learning and AI
2023,Mid-level,Full-time,Data Analyst,USD,182500,United States,In-person,United States,M,Data Analysis
2023,Mid-level,Full-time,Data Analyst,USD,121500,United States,In-person,United States,M,Data Analysis
2023,Senior,Full-time,Data Engineer,USD,203100,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,USD,114500,United States,In-person,United States,M,Data Engineering
2023,Mid-level,Full-time,Data Analyst,GBP,73824,United Kingdom,In-person,United Kingdom,M,Data Analysis
2023,Mid-level,Full-time,Data Analyst,GBP,55368,United Kingdom,In-person,United Kingdom,M,Data Analysis
2023,Senior,Full-time,Data Engineer,USD,252000,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,USD,129000,United States,In-person,United States,M,Data Engineering
2023,Entry-level,Full-time,Data Engineer,USD,92700,United States,Remote,United States,M,Data Engineering
2023,Entry-level,Full-time,Data Engineer,USD,61800,United States,Remote,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,USD,160000,United States,Remote,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,USD,130000,United States,Remote,United States,M,Data Engineering
2023,Senior,Full-time,Data Scientist,USD,258000,Canada,In-person,Canada,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,USD,190000,Canada,In-person,Canada,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,USD,170000,United States,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,USD,135000,United States,In-person,United States,M,Data Science and Research
2023,Mid-level,Full-time,Data Architect,USD,167500,United States,In-person,United States,M,Data Architecture and Modeling
2023,Mid-level,Full-time,Data Architect,USD,106500,United States,In-person,United States,M,Data Architecture and Modeling
2023,Senior,Full-time,Data Scientist,USD,195000,United States,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,USD,160000,United States,In-person,United States,M,Data Science and Research
2023,Mid-level,Full-time,Data Engineer,USD,146000,United States,In-person,United States,M,Data Engineering
2023,Mid-level,Full-time,Data Engineer,USD,75000,United States,In-person,United States,M,Data Engineering
2022,Entry-level,Full-time,Data Engineer,EUR,59888,Netherlands,Remote,Netherlands,L,Data Engineering
2023,Executive,Full-time,Data Engineer,USD,286000,United States,Remote,United States,M,Data Engineering
2023,Executive,Full-time,Data Engineer,USD,207000,United States,Remote,United States,M,Data Engineering
2023,Senior,Full-time,Data Analyst,USD,100000,United States,Remote,United States,M,Data Analysis
2023,Senior,Full-time,Data Analyst,USD,80000,United States,Remote,United States,M,Data Analysis
2023,Senior,Full-time,Data Engineer,USD,223250,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,USD,178600,United States,In-person,United States,M,Data Engineering
2023,Executive,Full-time,Director of Data Science,USD,353200,United States,In-person,United States,M,Data Science and Research
2023,Executive,Full-time,Director of Data Science,USD,249300,United States,In-person,United States,M,Data Science and Research
2023,Mid-level,Full-time,Machine Learning Scientist,USD,230000,United States,In-person,United States,M,Machine Learning and AI
2023,Mid-level,Full-time,Machine Learning Scientist,USD,220000,United States,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,Data Scientist,USD,297300,United States,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,USD,198200,United States,Remote,United States,M,Data Science and Research
2023,Mid-level,Full-time,Research Scientist,USD,210000,United States,Remote,United States,M,Data Science and Research
2023,Mid-level,Full-time,Research Scientist,USD,151800,United States,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,USD,200000,United States,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,USD,170000,United States,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,USD,317070,United States,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,USD,170730,United States,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Engineer,USD,128000,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,USD,81500,United States,In-person,United States,M,Data Engineering
2023,Entry-level,Full-time,Business Data Analyst,EUR,21593,Spain,In-person,Spain,M,Data Analysis
2023,Senior,Full-time,AI Developer,USD,108000,Ukraine,In-person,Ukraine,M,Machine Learning and AI
2023,Senior,Full-time,AI Developer,USD,60000,Ukraine,In-person,Ukraine,M,Machine Learning and AI
2023,Mid-level,Full-time,MLOps Engineer,USD,134000,United States,Remote,United States,M,Machine Learning and AI
2023,Mid-level,Full-time,MLOps Engineer,USD,124000,United States,Remote,United States,M,Machine Learning and AI
2023,Senior,Full-time,Data Engineer,USD,171250,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,USD,113750,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,USD,165000,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,USD,132300,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Scientist,USD,225000,United States,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,USD,175000,United States,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Engineer,USD,230000,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,USD,124500,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Machine Learning Engineer,USD,247500,United States,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,Machine Learning Engineer,USD,172200,United States,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,Data Analyst,USD,175000,United States,In-person,United States,M,Data Analysis
2023,Senior,Full-time,Data Analyst,USD,145000,United States,In-person,United States,M,Data Analysis
2023,Senior,Full-time,Data Analyst,USD,148700,United States,In-person,United States,M,Data Analysis
2023,Senior,Full-time,Data Analyst,USD,125600,United States,In-person,United States,M,Data Analysis
2023,Senior,Full-time,Data Engineer,USD,145000,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,USD,115000,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Research Scientist,USD,200000,United States,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Research Scientist,USD,150000,United States,In-person,United States,M,Data Science and Research
2023,Entry-level,Full-time,Research Engineer,USD,160000,United States,In-person,United States,M,Data Science and Research
2023,Entry-level,Full-time,Research Engineer,USD,120000,United States,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Analyst,USD,185000,United States,Remote,United States,M,Data Analysis
2023,Senior,Full-time,Data Analyst,USD,120250,United States,Remote,United States,M,Data Analysis
2023,Senior,Full-time,Data Scientist,USD,275300,United States,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,USD,183000,United States,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Data Architect,USD,170000,United States,Remote,United States,M,Data Architecture and Modeling
2023,Senior,Full-time,Data Architect,USD,125000,United States,Remote,United States,M,Data Architecture and Modeling
2023,Mid-level,Full-time,Data Architect,USD,167500,United States,In-person,United States,M,Data Architecture and Modeling
2023,Mid-level,Full-time,Data Architect,USD,106500,United States,In-person,United States,M,Data Architecture and Modeling
2023,Senior,Full-time,Research Scientist,USD,250000,United States,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Research Scientist,USD,200000,United States,In-person,United States,M,Data Science and Research
2023,Mid-level,Full-time,Machine Learning Engineer,USD,135000,United States,Hybrid,United States,L,Machine Learning and AI
2023,Senior,Full-time,Machine Learning Engineer,USD,216000,United States,Remote,United States,M,Machine Learning and AI
2023,Senior,Full-time,Machine Learning Engineer,USD,184000,United States,Remote,United States,M,Machine Learning and AI
2023,Senior,Full-time,Data Engineer,USD,180000,United States,Remote,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,USD,165000,United States,Remote,United States,M,Data Engineering
2023,Senior,Full-time,Data Scientist,USD,185900,United States,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,USD,129300,United States,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Engineer,USD,145000,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,USD,120000,United States,In-person,United States,M,Data Engineering
2023,Mid-level,Full-time,Data Engineer,USD,143865,United States,In-person,United States,M,Data Engineering
2023,Mid-level,Full-time,Data Engineer,USD,115092,United States,In-person,United States,M,Data Engineering
2023,Mid-level,Full-time,Machine Learning Engineer,USD,130000,United States,In-person,United States,M,Machine Learning and AI
2023,Mid-level,Full-time,Machine Learning Engineer,USD,90000,United States,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,Data Scientist,USD,173000,United States,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,USD,132000,United States,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Data Analyst,USD,208049,United States,In-person,United States,M,Data Analysis
2023,Senior,Full-time,Data Analyst,USD,128500,United States,In-person,United States,M,Data Analysis
2023,Senior,Full-time,Analytics Engineer,USD,179820,United States,In-person,United States,M,Leadership and Management
2023,Senior,Full-time,Analytics Engineer,USD,143860,United States,In-person,United States,M,Leadership and Management
2023,Senior,Full-time,Data Engineer,USD,167500,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,USD,106500,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Scientist,USD,275300,United States,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,USD,183500,United States,Remote,United States,M,Data Science and Research
2023,Mid-level,Full-time,Data Engineer,USD,149600,United States,In-person,United States,M,Data Engineering
2023,Mid-level,Full-time,Data Engineer,USD,102000,United States,In-person,United States,M,Data Engineering
2023,Executive,Full-time,Data Scientist,USD,145000,United States,In-person,United States,M,Data Science and Research
2023,Executive,Full-time,Data Scientist,USD,100000,United States,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Analyst,USD,190000,United States,Remote,United States,M,Data Analysis
2023,Senior,Full-time,Data Analyst,USD,95000,United States,Remote,United States,M,Data Analysis
2023,Senior,Full-time,Data Analyst,USD,153600,United States,In-person,United States,M,Data Analysis
2023,Senior,Full-time,Data Analyst,USD,106800,United States,In-person,United States,M,Data Analysis
2023,Mid-level,Full-time,Data Scientist,EUR,97171,Ireland,In-person,Ireland,M,Data Science and Research
2023,Mid-level,Full-time,Data Scientist,EUR,80976,Ireland,In-person,Ireland,M,Data Science and Research
2023,Mid-level,Full-time,Data Analyst,USD,128000,United States,In-person,United States,M,Data Analysis
2023,Mid-level,Full-time,Data Analyst,USD,85000,United States,In-person,United States,M,Data Analysis
2023,Mid-level,Full-time,Data Engineer,USD,151000,United States,In-person,United States,M,Data Engineering
2023,Mid-level,Full-time,Data Engineer,USD,140000,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Scientist,USD,275300,United States,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,USD,183500,United States,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Machine Learning Scientist,USD,220000,United States,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,Machine Learning Scientist,USD,170000,United States,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,Data Analyst,USD,135000,United States,In-person,United States,M,Data Analysis
2023,Senior,Full-time,Data Analyst,USD,105500,United States,In-person,United States,M,Data Analysis
2023,Senior,Full-time,Data Analyst,USD,100000,United States,Remote,United States,M,Data Analysis
2023,Senior,Full-time,Data Analyst,USD,80000,United States,Remote,United States,M,Data Analysis
2023,Entry-level,Full-time,Applied Machine Learning Scientist,EUR,43187,Germany,Hybrid,Germany,M,Machine Learning and AI
2023,Senior,Full-time,Data Engineer,USD,160000,Canada,Remote,Canada,M,Data Engineering
2023,Senior,Full-time,Data Engineer,USD,145000,Canada,Remote,Canada,M,Data Engineering
2023,Mid-level,Full-time,Data Analyst,USD,154000,United States,In-person,United States,M,Data Analysis
2023,Mid-level,Full-time,Data Analyst,USD,143000,United States,In-person,United States,M,Data Analysis
2023,Mid-level,Full-time,Data Scientist,GBP,79976,United Kingdom,In-person,United Kingdom,M,Data Science and Research
2023,Mid-level,Full-time,Data Scientist,GBP,51676,United Kingdom,In-person,United Kingdom,M,Data Science and Research
2023,Entry-level,Full-time,Data Scientist,USD,190000,United States,In-person,United States,M,Data Science and Research
2023,Entry-level,Full-time,Data Scientist,USD,120000,United States,In-person,United States,M,Data Science and Research
2023,Mid-level,Full-time,Data Scientist,GBP,86128,United Kingdom,In-person,United Kingdom,M,Data Science and Research
2023,Mid-level,Full-time,Data Scientist,GBP,51676,United Kingdom,In-person,United Kingdom,M,Data Science and Research
2023,Mid-level,Full-time,Data Scientist,GBP,110736,United Kingdom,In-person,United Kingdom,M,Data Science and Research
2023,Mid-level,Full-time,Data Scientist,GBP,73824,United Kingdom,In-person,United Kingdom,M,Data Science and Research
2023,Senior,Full-time,Data Engineer,USD,150000,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,USD,111000,United States,In-person,United States,M,Data Engineering
2023,Executive,Full-time,Data Engineer,USD,265000,United States,In-person,United States,M,Data Engineering
2023,Executive,Full-time,Data Engineer,USD,235000,United States,In-person,United States,M,Data Engineering
2023,Entry-level,Full-time,Data Scientist,CHF,122638,Switzerland,Hybrid,Switzerland,L,Data Science and Research
2022,Mid-level,Full-time,Data Scientist,EUR,73546,Germany,Remote,Germany,M,Data Science and Research
2023,Senior,Full-time,Data Engineer,USD,160000,United States,Remote,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,USD,130000,United States,Remote,United States,M,Data Engineering
2023,Mid-level,Full-time,Data Engineer,USD,75000,United States,Remote,United States,M,Data Engineering
2023,Mid-level,Full-time,Data Engineer,USD,60400,United States,Remote,United States,M,Data Engineering
2023,Entry-level,Full-time,Data Analyst,USD,85000,United States,Remote,United States,M,Data Analysis
2023,Entry-level,Full-time,Data Analyst,USD,75000,United States,Remote,United States,M,Data Analysis
2023,Senior,Full-time,Data Engineer,USD,252000,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,USD,129000,United States,In-person,United States,M,Data Engineering
2023,Entry-level,Full-time,Data Engineer,USD,92700,United States,Remote,United States,M,Data Engineering
2023,Entry-level,Full-time,Data Engineer,USD,61800,United States,Remote,United States,M,Data Engineering
2022,Senior,Full-time,Lead Data Scientist,EUR,172309,Ireland,Remote,Ireland,L,Data Science and Research
2023,Mid-level,Full-time,Data Scientist,EUR,60462,Austria,Remote,Germany,M,Data Science and Research
2023,Mid-level,Full-time,Data Analyst,USD,83500,United States,Remote,United States,M,Data Analysis
2023,Mid-level,Full-time,Data Analyst,USD,52500,United States,Remote,United States,M,Data Analysis
2023,Senior,Full-time,Data Scientist,USD,201036,United States,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,USD,134024,United States,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Analyst,USD,165000,United States,Remote,United States,M,Data Analysis
2023,Senior,Full-time,Data Analyst,USD,140000,United States,Remote,United States,M,Data Analysis
2023,Entry-level,Full-time,Data Engineer,USD,62000,United States,Remote,United States,M,Data Engineering
2023,Entry-level,Full-time,Data Engineer,USD,58000,United States,Remote,United States,M,Data Engineering
2023,Senior,Full-time,Data Scientist,USD,172000,United States,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,USD,115000,United States,In-person,United States,M,Data Science and Research
2023,Entry-level,Full-time,Data Engineer,USD,125000,United States,In-person,United States,M,Data Engineering
2023,Entry-level,Full-time,Data Engineer,USD,90000,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,USD,163800,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,USD,126000,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Scientist,USD,237000,United States,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,USD,145000,United States,Remote,United States,M,Data Science and Research
2023,Mid-level,Full-time,Data Engineer,USD,90000,United States,Remote,United States,M,Data Engineering
2023,Mid-level,Full-time,Data Engineer,USD,90000,United States,Remote,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,USD,139500,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,USD,109400,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Scientist,USD,258000,Canada,In-person,Canada,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,USD,190000,Canada,In-person,Canada,M,Data Science and Research
2023,Mid-level,Full-time,Data Engineer,USD,145000,United States,In-person,United States,M,Data Engineering
2023,Mid-level,Full-time,Data Engineer,USD,120000,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,USD,205600,United States,In-person,United States,L,Data Engineering
2023,Senior,Full-time,Data Engineer,USD,105700,United States,In-person,United States,L,Data Engineering
2023,Senior,Full-time,Data Engineer,USD,252000,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,USD,129000,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Scientist,USD,239748,United States,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,USD,159832,United States,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,USD,186300,United States,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,USD,102500,United States,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Data Engineer,USD,165000,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,USD,132300,United States,In-person,United States,M,Data Engineering
